asset_id	category	subject	organization_or_role	source_page_url	source_asset_url	local_path	sha256	file_size	width	height	quality_score	quality_note	rights_status	story_purpose	blocked_claims
A-0287-011	source_image	ASML Lithography	ASML	https://www.asml.com/en/technology/lithography-principles	https://www.asml.com/en/technology/lithography-principles	assets/private_use_screenshots/i0287_source_pages/src-0287-011-asml-lithography.png	0e935498c28b0fa015019ffc4b9b5639827b2f8f20fb37c412a8b8e3c592918b	690682	1360	920	100.0	mp=1.25; contrast=254	private_use_public_webpage_screenshot	semiconductor supply-chain surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-012	source_image	TSMC 3DFabric	TSMC	https://www.tsmc.com/english/dedicatedFoundry/technology/3DFabric	https://www.tsmc.com/english/dedicatedFoundry/technology/3DFabric	assets/private_use_screenshots/i0287_source_pages/src-0287-012-tsmc-3dfabric.png	cf94c0feaeac560006c17fdcef4289e960e59d054e8e59343b1ec867cde524c2	21279	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	advanced packaging surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-013	source_image	OpenAI Platform	OpenAI	https://platform.openai.com/	https://platform.openai.com/	assets/private_use_screenshots/i0287_source_pages/src-0287-013-openai-platform.png	f99f8ed3dcb58a7aaa7068073ccd9142f6daec0de7255e9e2aae3179ae9f4605	9206	1360	920	96.1	mp=1.25; contrast=112	private_use_public_webpage_screenshot	developer platform surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-014	source_image	Anthropic Console	Anthropic	https://console.anthropic.com/	https://console.anthropic.com/	assets/private_use_screenshots/i0287_source_pages/src-0287-014-anthropic-console.png	21c83e98d24c0efbdf9d165b504e37c040cfa0b5268973f755b3a96cbacf0658	121728	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	developer console surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-015	source_image	Google AI Studio	Google	https://aistudio.google.com/	https://aistudio.google.com/	assets/private_use_screenshots/i0287_source_pages/src-0287-015-google-ai-studio.png	2678974be5cfa048602685012ade05afd48b3878f0203d81266f97bb12de4609	578732	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	developer studio surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-016	source_image	Vertex AI	Google Cloud	https://cloud.google.com/vertex-ai	https://cloud.google.com/vertex-ai	assets/private_use_screenshots/i0287_source_pages/src-0287-016-vertex-ai.png	990b7d651ddbc594b441c3f36d54a6868683161ab2fb9ecff9c67e2f0c29d153	218747	1360	920	100.0	mp=1.25; contrast=216	private_use_public_webpage_screenshot	cloud AI platform surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-017	source_image	Microsoft Copilot	Microsoft	https://copilot.microsoft.com/	https://copilot.microsoft.com/	assets/private_use_screenshots/i0287_source_pages/src-0287-017-microsoft-copilot.png	96f1c5a4533cd1c71b6b0c472c2d79fe89e50e38e6d1d65a072233c4bf9a787c	50460	1360	920	100.0	mp=1.25; contrast=236	private_use_public_webpage_screenshot	AI assistant product surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-018	source_image	Azure AI Foundry	Microsoft	https://azure.microsoft.com/en-us/products/ai-foundry	https://azure.microsoft.com/en-us/products/ai-foundry	assets/private_use_screenshots/i0287_source_pages/src-0287-018-azure-ai-foundry.png	f8ee59d2898d63bb0ef6b9735f9f0424bc5ddfc613abab0d69f89d9345c0ca61	478469	1360	920	100.0	mp=1.25; contrast=242	private_use_public_webpage_screenshot	cloud model platform surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-019	source_image	Meta Llama Docs	Meta	https://www.llama.com/docs/	https://www.llama.com/docs/	assets/private_use_screenshots/i0287_source_pages/src-0287-019-meta-llama-docs.png	a3241950f667d990ed5eee8e4622ad85391d214bf9a92e7a302eeb72a9d05ea5	238964	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	open-weight documentation surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-020	source_image	Hugging Face Models	Hugging Face	https://huggingface.co/models	https://huggingface.co/models	assets/private_use_screenshots/i0287_source_pages/src-0287-020-hugging-face-models.png	99436bff734d0bd6a7bd05e853dba9753324d1d073ae58d0cd32074a444acb3c	409246	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	model hub surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-021	source_image	Mistral Docs	Mistral AI	https://docs.mistral.ai/	https://docs.mistral.ai/	assets/private_use_screenshots/i0287_source_pages/src-0287-021-mistral-docs.png	a798c4e3adf3700e27aa552eb7d05e2b2e0a88dc1cb67825713bdbbec387a0cb	154707	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	European model docs surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-022	source_image	Cohere Command A	Cohere	https://cohere.com/blog/command-a	https://cohere.com/blog/command-a	assets/private_use_screenshots/i0287_source_pages/src-0287-022-cohere-command-a.png	ec65a1451eba9dfd793226cb3cac1cbab4d1d6797bd1d8448a4a43cc8210f21f	356561	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	frontier model launch surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-023	source_image	AI21 Jamba	AI21 Labs	https://www.ai21.com/jamba/	https://www.ai21.com/jamba/	assets/private_use_screenshots/i0287_source_pages/src-0287-023-ai21-jamba.png	14b609ee8fbf817ce1b91e55ec8f0dcb7143102ddc39322c61d791022774bb15	59259	1360	920	100.0	mp=1.25; contrast=255	private_use_public_webpage_screenshot	frontier model product surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-024	source_image	xAI Grok	xAI	https://x.ai/grok	https://x.ai/grok	assets/private_use_screenshots/i0287_source_pages/src-0287-024-xai-grok.png	fc844259ee2ca8796ae38b232da3b0ddf986d0d043c90ee959abed669b7e7f0f	50840	1360	920	100.0	mp=1.25; contrast=182	private_use_public_webpage_screenshot	frontier model product surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-025	source_image	Baidu ERNIE	Baidu	https://yiyan.baidu.com/	https://yiyan.baidu.com/	assets/private_use_screenshots/i0287_source_pages/src-0287-025-baidu-ernie.png	40d7e6d93797fa65fbe73f68900433bbf63adb311793b4421b35ec5f8d0d4633	104068	1360	920	100.0	mp=1.25; contrast=251	private_use_public_webpage_screenshot	China model product surface	Screenshot surface only; does not prove current product state, adoption, performance, revenue, safety, benchmark rank, or deployment outcome.
A-0287-026	logo	OpenRouter	OpenRouter	https://simpleicons.org/	https://cdn.simpleicons.org/openrouter	assets/logos/i0287/openrouter.svg	c34ab396f6c4940a7bc2a4a5e3cc64c280cd2ea6c3301ec7659ff95fab4d373a	699	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	model-router ecosystem logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-027	logo	Ollama	Ollama	https://simpleicons.org/	https://cdn.simpleicons.org/ollama	assets/logos/i0287/ollama.svg	8d113044ac7b6a4bea46c335f8410a04976c2e6ae5beaf9fc6b823d90f8b05a0	4784	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	local model runtime logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-028	logo	LangChain	LangChain	https://simpleicons.org/	https://cdn.simpleicons.org/langchain	assets/logos/i0287/langchain.svg	3ab96dbbc1a0ea806834eab1f9d144819bdd9fb880cd91dffb6f1b6df0a54a16	542	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	agent/application framework logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-029	logo	OpenTelemetry	OpenTelemetry	https://simpleicons.org/	https://cdn.simpleicons.org/opentelemetry	assets/logos/i0287/opentelemetry.svg	e58e9c5b51e396e95a8370ddecb307f5423dea88d5f4b781a269425f25669b1c	1294	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	observability stack logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-030	logo	Ray	Ray	https://simpleicons.org/	https://cdn.simpleicons.org/ray	assets/logos/i0287/ray.svg	0022652aa71de31c5f123655bf08a0d6604793b9443d65bb6bd387d2b09e39b7	2107	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	distributed compute framework logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-031	logo	Dask	Dask	https://simpleicons.org/	https://cdn.simpleicons.org/dask	assets/logos/i0287/dask.svg	d8bda4da59ff5bbc176c4ede0ff867ae9867fe4ef4a0146af2336239fd9855dd	925	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	distributed Python compute logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-032	logo	Jupyter	Jupyter	https://simpleicons.org/	https://cdn.simpleicons.org/jupyter	assets/logos/i0287/jupyter.svg	3f183c120635601352bccf48f06a5bc621eff1dd55ce6effe19d9f69951bce85	914	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	notebook/research workflow logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-033	logo	Anaconda	Anaconda	https://simpleicons.org/	https://cdn.simpleicons.org/anaconda	assets/logos/i0287/anaconda.svg	2d424ddab21e4e87ce114c40d812231a43298cf445ee16cf4b597c288a2f62f1	2385	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	Python data-science platform logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-034	logo	NumPy	NumPy	https://simpleicons.org/	https://cdn.simpleicons.org/numpy	assets/logos/i0287/numpy.svg	1c2fcdec4b291799c3bae475e6aaff2fa694df88c5ae7181e3b62c72d51e9610	790	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	numerical computing logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-035	logo	pandas	pandas	https://simpleicons.org/	https://cdn.simpleicons.org/pandas	assets/logos/i0287/pandas.svg	7ff6ac657802511b4f2134ff37ff4c4fb8fca6bf3a9ffee1fb19e9469525913f	354	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	dataframe tooling logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-036	logo	SciPy	SciPy	https://simpleicons.org/	https://cdn.simpleicons.org/scipy	assets/logos/i0287/scipy.svg	eed738f35737f1a3e2a50882305ff14523c60325125e15f73ba11360c54e9c3f	1356	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	scientific computing logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-037	logo	scikit-learn	scikit-learn	https://simpleicons.org/	https://cdn.simpleicons.org/scikitlearn	assets/logos/i0287/scikit-learn.svg	422acd1156f9cf98d6f31dd5d743aa02f452a3f0e092309bdda36d468575fc53	4955	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	classical ML library logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-038	logo	FastAPI	FastAPI	https://simpleicons.org/	https://cdn.simpleicons.org/fastapi	assets/logos/i0287/fastapi.svg	faca76e57b2cb4164d3a51d680ce014fd925c7c96a993f2fafa109386758cad3	362	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	inference/API service logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-039	logo	Go	Go	https://simpleicons.org/	https://cdn.simpleicons.org/go	assets/logos/i0287/go.svg	33e31a3d049683755ceb07b4a6abe830b2ee02e6ffeee408fe705ef078d3849e	1651	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	systems language logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-040	logo	Rust	Rust	https://simpleicons.org/	https://cdn.simpleicons.org/rust	assets/logos/i0287/rust.svg	fb4ca7ef5644310355c652029408aefa7710ab59abecbe386fdd300158ebfbe6	4259	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	systems language logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-041	logo	Node.js	Node.js	https://simpleicons.org/	https://cdn.simpleicons.org/nodedotjs	assets/logos/i0287/node-js.svg	6c7826737490eb559312b3fdc8853db70ef48a9e035d1bac019efd6e1a1e1371	1623	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	server/runtime logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-042	logo	TypeScript	TypeScript	https://simpleicons.org/	https://cdn.simpleicons.org/typescript	assets/logos/i0287/typescript.svg	662b9b049a06df067089cacc32c8a40e14b08e13b5874f397ccf3e70ef15872c	1309	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	application tooling logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-043	logo	JavaScript	JavaScript	https://simpleicons.org/	https://cdn.simpleicons.org/javascript	assets/logos/i0287/javascript.svg	673a6f54d0788fccd0f0b024cc4372c98a9f1c1f43859ec6227a599630f236c7	989	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	web tooling logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-044	logo	Vite	Vite	https://simpleicons.org/	https://cdn.simpleicons.org/vite	assets/logos/i0287/vite.svg	e350f3a5d8153c29e884dc94839c942e87bb4342ad51d6b9eddb72b85a9fe585	462	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	frontend tooling logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-045	logo	Vercel	Vercel	https://simpleicons.org/	https://cdn.simpleicons.org/vercel	assets/logos/i0287/vercel.svg	075b9d221ef5a7ea63d85f140bd2d63007f31d3ed8ceec011abc3ffd529827e3	147	24	24	45.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	AI application deployment logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-046	logo	Netlify	Netlify	https://simpleicons.org/	https://cdn.simpleicons.org/netlify	assets/logos/i0287/netlify.svg	f2d591c3a629c6ff7fa122646710526ed711584890dc1aeb9e864c2746f973f1	671	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	web deployment logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-047	logo	PostgreSQL	PostgreSQL	https://simpleicons.org/	https://cdn.simpleicons.org/postgresql	assets/logos/i0287/postgresql.svg	bc45b1c56d0b1501dea387dbec4fda450d2ebc35244a620791815509d8c41dba	5220	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	database substrate logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-048	logo	Redis	Redis	https://simpleicons.org/	https://cdn.simpleicons.org/redis	assets/logos/i0287/redis.svg	4245419834dd111d83a8ed645a2e305c67faa0af5c5b864eb5f0991de156034c	753	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	cache/vector-adjacent infrastructure logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-049	logo	MongoDB	MongoDB	https://simpleicons.org/	https://cdn.simpleicons.org/mongodb	assets/logos/i0287/mongodb.svg	cf259f556e99f2df9056e60f34ef0eed3eeb4d096dec34f251b0f7a3a5c76fdd	542	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	document database logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-050	logo	Elastic	Elastic	https://simpleicons.org/	https://cdn.simpleicons.org/elastic	assets/logos/i0287/elastic.svg	7f9b09a42af2495394bcb6e5a4692409fbf78a3736c065bfb2014591f6ca3fea	1130	24	24	90.0	svg_vector	private_use_brand_logo_from_simple_icons_public_cdn	search/observability logo	Logo identifies an actor only; it does not imply endorsement, partnership, market share, model quality, or current product status.
A-0287-051	person_image	Andrew Ng	AI researcher and educator	https://www.andrewng.org/	https://www.andrewng.org/	assets/people/i0287/person-0287-001-andrew-ng.png	e76d83276c8fa6d7db54fb92dc94a80676b637be6359a401c96ca8fee4497305	340900	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=254	private_use_public_profile_page_screenshot	AI education/cloud human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-052	person_image	Jeff Dean	Google researcher	https://research.google/people/jeff/	https://research.google/people/jeff/	assets/people/i0287/person-0287-002-jeff-dean.png	47d76c69a30a59ab7d134252323e04ad9ab7be40b18d826a0041a01258432a4b	237325	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=255	private_use_public_profile_page_screenshot	Google systems/model scaling human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-053	person_image	Oriol Vinyals	DeepMind researcher	https://en.wikipedia.org/wiki/Oriol_Vinyals	https://en.wikipedia.org/wiki/Oriol_Vinyals	assets/people/i0287/person-0287-003-oriol-vinyals.png	c2b2bb7f912ece6a5ca7cd4875f24c56f42507b7bb6881fe2c6b3ff9caecb568	136264	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=207	private_use_public_profile_page_screenshot	seq2seq/deep learning human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-054	person_image	Ashish Vaswani	Transformer coauthor	https://en.wikipedia.org/wiki/Ashish_Vaswani	https://en.wikipedia.org/wiki/Ashish_Vaswani	assets/people/i0287/person-0287-004-ashish-vaswani.png	5c97684ec70fcdf3c4481a777222384e4c92f3c60f9cd589c1f0dd2c07c7eaa6	140151	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=209	private_use_public_profile_page_screenshot	Transformer human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-055	person_image	Noam Shazeer	LLM researcher	https://en.wikipedia.org/wiki/Noam_Shazeer	https://en.wikipedia.org/wiki/Noam_Shazeer	assets/people/i0287/person-0287-005-noam-shazeer.png	fc9f31e9d0e12eab31be459e25b875b3b54127c7dc5b9ed4bf2117fa1519792e	138075	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=201	private_use_public_profile_page_screenshot	MoE/model architecture human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-056	person_image	Mira Murati	AI product leader	https://en.wikipedia.org/wiki/Mira_Murati	https://en.wikipedia.org/wiki/Mira_Murati	assets/people/i0287/person-0287-006-mira-murati.png	ba16b465c20c53dba0af518aa8f883dcbca8e2e28b38b70f176a3d59b669f4a2	339408	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=255	private_use_public_profile_page_screenshot	frontier lab/product human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-057	person_image	Wojciech Zaremba	OpenAI cofounder	https://en.wikipedia.org/wiki/Wojciech_Zaremba	https://en.wikipedia.org/wiki/Wojciech_Zaremba	assets/people/i0287/person-0287-007-wojciech-zaremba.png	9c34b17961943c75c01730358d9a406d27abba4eab4791b518ba72e89c4fbd32	143030	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=212	private_use_public_profile_page_screenshot	OpenAI research human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-058	person_image	John Schulman	RLHF researcher	https://en.wikipedia.org/wiki/John_Schulman	https://en.wikipedia.org/wiki/John_Schulman	assets/people/i0287/person-0287-008-john-schulman.png	f20fbe166edfbf49fb59f80869ed3cee63a0697a8d45fd9144d60fca42febcf3	146970	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=199	private_use_public_profile_page_screenshot	RLHF/OpenAI human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-059	person_image	Aidan Gomez	Cohere cofounder	https://cohere.com/researchers/aidan-gomez	https://cohere.com/researchers/aidan-gomez	assets/people/i0287/person-0287-009-aidan-gomez.png	922582ac428885a90d37f5281538bcf08b1b877838954f79732e300aa1430900	92230	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=252	private_use_public_profile_page_screenshot	Transformer/Cohere human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-060	person_image	Arthur Mensch	Mistral AI cofounder	https://en.wikipedia.org/wiki/Arthur_Mensch	https://en.wikipedia.org/wiki/Arthur_Mensch	assets/people/i0287/person-0287-010-arthur-mensch.png	cb92d76b7b53a13b8c2009e7f0679215c2fbcc0e023eefa4043d2d0d2386e1be	314577	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=252	private_use_public_profile_page_screenshot	European frontier lab human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
A-0287-061	person_image	Clem Delangue	Hugging Face cofounder	https://huggingface.co/clem	https://huggingface.co/clem	assets/people/i0287/person-0287-011-clem-delangue.png	1daed58c12ded84c652913ea05036b0022348cfbbc80839b2ed5c2a396abb8b6	397802	1360	920	100.0	profile_page_screenshot; mp=1.25; contrast=254	private_use_public_profile_page_screenshot	model hub human anchor	Public-profile page screenshot only; does not support biography claims beyond separately sourced text, current title, motives, or private scenes.
